timestamp,normal,deadlines,oasis,normal_stress,oasis_stress,fov_10,fov_deadlines_10,slimslam,fov_9,fov_deadlines_9,fov_8,fov_deadlines_8,fov_7,fov_deadlines_7,fov_6,fov_deadlines_6,fov_5,fov_deadlines_5,fov_4,fov_deadlines_4,fov_3,fov_deadlines_3,fov_2,fov_deadlines_2,fov_0,fov_deadlines_0,fov_12,fov_deadlines_12,fov_11,fov_deadlines_11
1.403715278412143e+18,0.019424784185977297,0.019134920370634814,0.020167491503535508,0.022024034610214953,0.033784568870314585,0.020093287770846794,0.019544986781519027,0.6150491321297396,0.022330064824729705,0.022330064824729705,0.022362101008400467,0.022362101008400467,0.020812623989653157,0.020812623989653157,0.026620953780023715,0.026620953780023715,0.024430406781265505,0.024430406781265505,0.027646283660855094,0.027646283660855094,0.016312288256850008,0.016312288256850008,0.23075624609951095,0.23075624609951095,0.019134920370634814,0.019134920370634814,0.01765395028273213,0.01765395028273213,0.017096057174027717,0.017096057174027717
1.403715278462143e+18,0.01928704327153194,0.018902140530755795,0.02002275295000392,0.021864419788034654,0.033784568870314585,0.020223006530859417,0.01981267851659212,0.6150254465793178,0.02297876250052867,0.02297876250052867,0.023005414851159686,0.023005414851159686,0.02110550571504992,0.02110550571504992,0.026945288893349576,0.026945288893349576,0.02409817075446924,0.02409817075446924,0.027855155774592133,0.027855155774592133,0.01622579589653571,0.01622579589653571,0.23075624609951095,0.23075624609951095,0.018902140530755795,0.018902140530755795,0.01802780799290081,0.01802780799290081,0.016645225660212384,0.016645225660212384
1.403715278512143e+18,0.019787243064091506,0.01962357495807363,0.020674022735285458,0.022512237094041175,0.033784568870314585,0.019926828232388172,0.019405838736236743,0.6145857062902017,0.02255612555279874,0.02255612555279874,0.02233436746176816,0.02233436746176816,0.02044702831253753,0.02044702831253753,0.025717249091891853,0.025717249091891853,0.023052753990285696,0.023052753990285696,0.02679495593887018,0.02679495593887018,0.014851081559058872,0.014851081559058872,0.23075624609951095,0.23075624609951095,0.01962357495807363,0.01962357495807363,0.017913183587327568,0.017913183587327568,0.017023076366615132,0.017023076366615132
1.403715278562143e+18,0.019982738557400934,0.019464299648331164,0.020492072885851843,0.02246738527673108,0.033784568870314585,0.02034625351692524,0.019754647056586614,0.6141459660010855,0.022785918229009033,0.022785918229009033,0.022773411039739788,0.022773411039739788,0.020752826089704208,0.020752826089704208,0.024731815716937385,0.024731815716937385,0.022845691929565835,0.022845691929565835,0.02564626225365141,0.02564626225365141,0.012962709276535084,0.012962709276535084,0.23075624609951095,0.23075624609951095,0.019464299648331164,0.019464299648331164,0.01797570379820209,0.01797570379820209,0.016954507040607664,0.016954507040607664
1.403715278612143e+18,0.018811549145436104,0.017067928582497095,0.017744277300611528,0.020505016387064298,0.033784568870314585,0.020118672407079655,0.019711823658565202,0.6137062257119694,0.0224957147010941,0.0224957147010941,0.023839302285959346,0.023839302285959346,0.02100404086787415,0.02100404086787415,0.025376890259030716,0.025376890259030716,0.023404981735948217,0.023404981735948217,0.025184573682297668,0.025184573682297668,0.013092529597649873,0.013092529597649873,0.23075624609951095,0.23075624609951095,0.017067928582497095,0.017067928582497095,0.017047938011049344,0.017047938011049344,0.016363443719664784,0.016363443719664784
1.403715278662143e+18,0.019612533454852938,0.019991848983274177,0.020217481163183195,0.023161525995230133,0.033784568870314585,0.020812088123709854,0.01817310918468656,0.6151027828202318,0.020767084428989217,0.020767084428989217,0.020404600179621837,0.020404600179621837,0.01893070466134192,0.01893070466134192,0.023101525437344297,0.023101525437344297,0.021758306908450452,0.021758306908450452,0.024206032708259377,0.024206032708259377,0.013297823960732742,0.013297823960732742,0.23075624609951095,0.23075624609951095,0.019991848983274177,0.019991848983274177,0.01645865386237106,0.01645865386237106,0.016314576915946694,0.016314576915946694
1.403715278712143e+18,0.01841950456849691,0.01878728071195262,0.019411482890696424,0.021930472071245127,0.033784568870314585,0.02035640029052488,0.017795645921942244,0.6135319299240277,0.021079893379611345,0.021079893379611345,0.020290934543360145,0.020290934543360145,0.01956895019247927,0.01956895019247927,0.022243799011364626,0.022243799011364626,0.02152399252542638,0.02152399252542638,0.023490169996442677,0.023490169996442677,0.011256847424450978,0.011256847424450978,0.23075624609951095,0.23075624609951095,0.01878728071195262,0.01878728071195262,0.01470715465006294,0.01470715465006294,0.015232161137179087,0.015232161137179087
1.403715278762143e+18,0.018627859813480273,0.018936874139963727,0.018743070744077845,0.022070300859100764,0.033784568870314585,0.022573584906766888,0.019931110966303806,0.6118135000579515,0.02153684574907745,0.02153684574907745,0.020546703834468053,0.020546703834468053,0.020820928498917524,0.020820928498917524,0.02182003344751234,0.02182003344751234,0.021861595117547712,0.021861595117547712,0.02307898880535155,0.02307898880535155,0.010167642078229741,0.010167642078229741,0.23075624609951095,0.23075624609951095,0.018936874139963727,0.018936874139963727,0.015635414028246787,0.015635414028246787,0.016797877418107097,0.016797877418107097
1.403715278812143e+18,0.018591419171435634,0.01912960655926006,0.019297520722377122,0.022105694611651853,0.033784568870314585,0.021822005098746947,0.01908732564627073,0.6100950701918754,0.0226028671141693,0.0226028671141693,0.021150156380603566,0.021150156380603566,0.018963768870604643,0.018963768870604643,0.020707437742935368,0.020707437742935368,0.022076239608522372,0.022076239608522372,0.023989725621739892,0.023989725621739892,0.012955478951408412,0.012955478951408412,0.23075624609951095,0.23075624609951095,0.01912960655926006,0.01912960655926006,0.015545504951558186,0.015545504951558186,0.01631925364346613,0.01631925364346613
1.403715278862143e+18,0.018045673266497815,0.018468030926931143,0.016837992575765882,0.021477923507600753,0.033784568870314585,0.020834505034575446,0.018089186183637952,0.6083766403257992,0.0212762369288685,0.0212762369288685,0.019843659622128147,0.019843659622128147,0.018952927766464116,0.018952927766464116,0.0195408835553913,0.0195408835553913,0.02288892919221823,0.02288892919221823,0.024716014363706334,0.024716014363706334,0.011507938373054381,0.011507938373054381,0.23075624609951095,0.23075624609951095,0.018468030926931143,0.018468030926931143,0.014788740687190922,0.014788740687190922,0.014530462567370636,0.014530462567370636
1.403715278912143e+18,0.017976882470530472,0.018294068524153148,0.01906149189445768,0.02124831826690167,0.033784568870314585,0.01807649268069614,0.016837968193253113,0.606658210459723,0.019491890427107632,0.019491890427107632,0.019304103607826403,0.019304103607826403,0.01763653012408382,0.01763653012408382,0.021669106529854307,0.021669106529854307,0.02040523989785102,0.02040523989785102,0.02294573339274222,0.02294573339274222,0.012567056531056253,0.012567056531056253,0.23075624609951095,0.23075624609951095,0.018294068524153148,0.018294068524153148,0.015097276101488172,0.015097276101488172,0.014965673427722266,0.014965673427722266
1.403715278962143e+18,0.01802072644685582,0.018189396240807624,0.021337141278153865,0.021049240799839972,0.033784568870314585,0.021248776675939836,0.019773292760495772,0.6049397805936468,0.023071065536297,0.023071065536297,0.02049865132328737,0.02049865132328737,0.019087087526609755,0.019087087526609755,0.01943906095115817,0.01943906095115817,0.024237488779785963,0.024237488779785963,0.03226260235779528,0.03226260235779528,0.030541827693543244,0.030541827693543244,0.23075624609951095,0.23075624609951095,0.018189396240807624,0.018189396240807624,0.0170785310476893,0.0170785310476893,0.018974281130189643,0.018974281130189643
1.403715279012143e+18,0.01797129851384764,0.017790568330988934,0.02137280187562942,0.021432048535653125,0.033784568870314585,0.02283453154721423,0.021260078644458603,0.6047598222485375,0.023089282282705344,0.023089282282705344,0.020477709382886646,0.020477709382886646,0.019490581386490253,0.019490581386490253,0.02287953349550156,0.02287953349550156,0.026682514904011495,0.026682514904011495,0.03296599590212919,0.03296599590212919,0.02942257879908542,0.02942257879908542,0.23075624609951095,0.23075624609951095,0.017790568330988934,0.017790568330988934,0.018309119211999667,0.018309119211999667,0.01994533210320061,0.01994533210320061
1.403715279062143e+18,0.018155341385911353,0.018159353527267243,0.02073965058336734,0.0210187549565929,0.033784568870314585,0.024084893686434922,0.022236881399378673,0.6045798639034282,0.02604922901911895,0.02604922901911895,0.02185746254055312,0.02185746254055312,0.021064353403392497,0.021064353403392497,0.023450596536166803,0.023450596536166803,0.023821954271661522,0.023821954271661522,0.03574305655479693,0.03574305655479693,0.030741836165024516,0.030741836165024516,0.23075624609951095,0.23075624609951095,0.018159353527267243,0.018159353527267243,0.019402583370599098,0.019402583370599098,0.021590977848823596,0.021590977848823596
1.403715279112143e+18,0.01781841144341282,0.017991164717039976,0.0217476935984484,0.02060750417687182,0.033784568870314585,0.025617992679791396,0.023797310055487696,0.6043999055583189,0.02478133747992919,0.02478133747992919,0.021086387093041472,0.021086387093041472,0.022291295618041877,0.022291295618041877,0.022491757242716952,0.022491757242716952,0.023748221148082643,0.023748221148082643,0.03841767958416471,0.03841767958416471,0.02715893883884927,0.02715893883884927,0.23075624609951095,0.23075624609951095,0.017991164717039976,0.017991164717039976,0.016849886005126432,0.016849886005126432,0.021969840084243346,0.021969840084243346
