timestamp,normal,deadlines,oasis,normal_stress,oasis_stress,fov_10,fov_deadlines_10,slimslam,fov_9,fov_deadlines_9,fov_8,fov_deadlines_8,fov_7,fov_deadlines_7,fov_6,fov_deadlines_6,fov_5,fov_deadlines_5,fov_4,fov_deadlines_4,fov_3,fov_deadlines_3,fov_0,fov_deadlines_0,fov_12,fov_deadlines_12,fov_11,fov_deadlines_11
1.403715528412143e+18,0.06126255525167928,0.054796386423644663,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04719348613310808,0.03229072281320164,0.03229072281320164,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.054796386423644663,0.054796386423644663,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528462143e+18,0.05925966681261835,0.05275655839887211,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.045313477792290426,0.03108469736757717,0.03108469736757717,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05275655839887211,0.05275655839887211,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528512143e+18,0.05943276867891789,0.05279656621553944,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.045349216966845574,0.0415186013641403,0.0415186013641403,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05279656621553944,0.05279656621553944,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528562143e+18,0.0598032308521997,0.053221025430464225,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.045766886459309306,0.027482525232675126,0.027482525232675126,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.053221025430464225,0.053221025430464225,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528612143e+18,0.0601375879675138,0.05320460521539681,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.045977042789399854,0.029409537983862415,0.029409537983862415,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05320460521539681,0.05320460521539681,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528662143e+18,0.057178742461901313,0.04853359723978261,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.043616325188882886,0.030017618530981467,0.030017618530981467,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.04853359723978261,0.04853359723978261,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528712143e+18,0.06981444446477982,0.05943401871974997,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.05570253561085975,0.03274957425819903,0.03274957425819903,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05943401871974997,0.05943401871974997,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528762143e+18,0.05755926675575153,0.05333084128626192,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04388215053456504,0.031352773475947136,0.031352773475947136,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05333084128626192,0.05333084128626192,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528812143e+18,0.057538023461058956,0.04402809558223094,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04382925134055082,0.02891735503774803,0.02891735503774803,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.04402809558223094,0.04402809558223094,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528862143e+18,0.05688379658054677,0.06552883303193192,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04354087367072572,0.02786537777326956,0.02786537777326956,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.06552883303193192,0.06552883303193192,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528912143e+18,0.053282000857848795,0.04120113865904658,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03966564164947444,0.025689624812864246,0.025689624812864246,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.04120113865904658,0.04120113865904658,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715528962143e+18,0.053099077584756064,0.0414398539471906,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03935734427954419,0.025879545951993876,0.025879545951993876,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.0414398539471906,0.0414398539471906,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529012143e+18,0.053269518086660424,0.04107391214179939,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03938372378367785,0.02659025583198601,0.02659025583198601,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.04107391214179939,0.04107391214179939,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529062143e+18,0.054283507725110765,0.04073078525598407,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04001272879858641,0.02625235746730419,0.02625235746730419,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.04073078525598407,0.04073078525598407,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529112143e+18,0.053500877809866725,0.041631614769190084,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03957794063626446,0.026815484890402915,0.026815484890402915,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.041631614769190084,0.041631614769190084,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529162143e+18,0.048137162962934535,0.034289585673981535,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03506716850913431,0.021525542551221022,0.021525542551221022,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.034289585673981535,0.034289585673981535,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529212143e+18,0.04800392003563593,0.03436035301003524,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03518738579913136,0.020619853137692556,0.020619853137692556,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.03436035301003524,0.03436035301003524,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529262143e+18,0.047449959426734925,0.033916113004047094,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03483568949395843,0.020658777791639295,0.020658777791639295,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055805919030149344,0.055805919030149344,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.033916113004047094,0.033916113004047094,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529312143e+18,0.04769880915224998,0.03439181395908441,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.035273776323634105,0.01993177277718734,0.01993177277718734,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.055752387501936174,0.055752387501936174,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.03439181395908441,0.03439181395908441,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529362143e+18,0.04680294833711708,0.034188924653348066,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.03509141107000501,0.018406670022792542,0.018406670022792542,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.05572435442711884,0.05572435442711884,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.034188924653348066,0.034188924653348066,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529412143e+18,0.05691338663514902,0.05308893517768986,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04469297448668129,0.02152651788122449,0.02152651788122449,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.054312491020472316,0.054312491020472316,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05308893517768986,0.05308893517768986,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529462143e+18,0.05721233851010957,0.05342590368192794,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04513171659019054,0.02297115340166942,0.02297115340166942,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.054396849227964374,0.054396849227964374,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05342590368192794,0.05342590368192794,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529512143e+18,0.0566887384302497,0.05272271426917228,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.044487856443754616,0.021459508910504143,0.021459508910504143,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.05523474749660607,0.05523474749660607,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05272271426917228,0.05272271426917228,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529562143e+18,0.055953476776306195,0.05173099374697934,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04412669449187294,0.023387796912086044,0.023387796912086044,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.056501234929084404,0.056501234929084404,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05173099374697934,0.05173099374697934,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529612143e+18,0.056447818448166535,0.052185077834440353,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04457809760956384,0.021976838630032355,0.021976838630032355,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.0528379978248732,0.0528379978248732,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.052185077834440353,0.052185077834440353,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529662143e+18,0.05527687554808657,0.05417644415101863,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.044228281070733615,0.029625949426879534,0.029625949426879534,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.053791683686073725,0.053791683686073725,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05417644415101863,0.05417644415101863,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529712143e+18,0.05521284747863063,0.05411425703762063,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04479151747767713,0.028357229670033547,0.028357229670033547,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.05230848407886331,0.05230848407886331,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.05411425703762063,0.05411425703762063,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
1.403715529762143e+18,0.056366719740127184,0.055583699135648236,0.06417084036736932,0.05811560858088938,0.059521404036919606,0.033491214273211486,0.04815984942273325,0.04595234866492943,0.030241535485951643,0.030241535485951643,0.06940221778888908,0.06940221778888908,0.03655534043596495,0.03655534043596495,0.05365355088711048,0.05365355088711048,0.03524762949999071,0.03524762949999071,0.04075836272299952,0.04075836272299952,0.06516947487345091,0.06516947487345091,0.055583699135648236,0.055583699135648236,0.03845442016449269,0.03845442016449269,0.05314770457305323,0.05314770457305323
