timestamp,normal,deadlines,oasis,normal_stress,oasis_stress,fov_10,fov_deadlines_10,omega,pid,slimslam,fov_9,fov_deadlines_9,fov_8,fov_deadlines_8,fov_7,fov_deadlines_7,fov_6,fov_deadlines_6,fov_5,fov_deadlines_5,fov_4,fov_deadlines_4,fov_3,fov_deadlines_3,fov_2,fov_deadlines_2,fov_0,fov_deadlines_0,fov_12,fov_deadlines_12,fov_11,fov_deadlines_11
1.403637144638319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.05427234029281258,0.05427234029281258,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637144688319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.05408835957104031,0.05408835957104031,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637144738319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.053992927738630694,0.053992927738630694,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637144788319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.05577643956687006,0.05577643956687006,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637144838319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.05559338246646554,0.05559338246646554,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637144888319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.05238976318308328,0.05238976318308328,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637144938319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.05325887684390767,0.05325887684390767,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637144988319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.054356674792015024,0.054356674792015024,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637145038319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.052828926221416495,0.052828926221416495,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
1.403637145088319e+18,0.04780001529143705,0.056219666134767726,0.05231929534936404,0.06021571321445355,0.05913563582660407,0.05110305533935913,0.04952290300848259,0.057219699593565376,0.056594576396163374,0.04364842041279698,0.03717353095203274,0.03717353095203274,0.04806241996709788,0.04806241996709788,0.04871721220059854,0.04871721220059854,0.05896724059096764,0.05896724059096764,0.02666132734483835,0.02666132734483835,0.05773406123904743,0.05773406123904743,0.052475382148759624,0.052475382148759624,0.07895902550844754,0.07895902550844754,0.056219666134767726,0.056219666134767726,0.05366024772692246,0.05366024772692246,0.04982230647039198,0.04982230647039198
