timestamp,normal,deadlines,oasis,normal_stress,oasis_stress,fov_10,fov_deadlines_10,omega_deadlines,pid_deadlines,slimslam,fov_9,fov_deadlines_9,fov_8,fov_deadlines_8,fov_7,fov_deadlines_7,fov_6,fov_deadlines_6,fov_5,fov_deadlines_5,fov_4,fov_deadlines_4,fov_3,fov_deadlines_3,fov_2,fov_deadlines_2,fov_0,fov_deadlines_0,fov_25,fov_deadlines_25,fov_24,fov_deadlines_24,fov_23,fov_deadlines_23,fov_22,fov_deadlines_22,fov_21,fov_deadlines_21,fov_20,fov_deadlines_20,fov_18,fov_deadlines_18,fov_19,fov_deadlines_19,fov_12,fov_deadlines_12,fov_13,fov_deadlines_13,fov_11,fov_deadlines_11,fov_16,fov_deadlines_16,fov_17,fov_deadlines_17,fov_14,fov_deadlines_14,fov_15,fov_deadlines_15
1.403637149738319e+18,0.056336804059938114,0.06103752168665666,0.0509803655299071,0.06577767187447155,0.062479975060111374,0.05345799253631186,0.05645449408848033,0.09045553454026414,0.04702546547992236,0.32366420572062843,0.04956668833948196,0.04956668833948196,0.04212375099216072,0.04212375099216072,0.053267460668126015,0.053267460668126015,0.0415641143120055,0.0415641143120055,0.04146528765138506,0.04146528765138506,0.06558676646499996,0.06558676646499996,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.06103752168665666,0.06103752168665666,0.05009769593404791,0.05009769593404791,0.05704427912239041,0.05704427912239041,0.05882490761344466,0.05882490761344466,0.05641341072572367,0.05641341072572367,0.0451278699058034,0.0451278699058034,0.058421071010933544,0.058421071010933544,0.04896096230271697,0.04896096230271697,0.05865795953330389,0.05865795953330389,0.05630422079292178,0.05630422079292178,0.056560258833346505,0.056560258833346505,0.041782783497054735,0.041782783497054735,0.05411142980094169,0.05411142980094169,0.05179772864684713,0.05179772864684713,0.0523359466830642,0.0523359466830642,0.049268295217955276,0.049268295217955276
1.403637149788319e+18,0.05687991763956089,0.06099914328045103,0.05154283468353219,0.06631968823548746,0.06305767672745355,0.05449293602107065,0.057279296480484396,0.09045553454026414,0.047272830551969236,0.3230731961217649,0.050534248738923586,0.050534248738923586,0.043707671074351674,0.043707671074351674,0.053824636751584276,0.053824636751584276,0.04220648046009864,0.04220648046009864,0.041534630068929115,0.041534630068929115,0.06505455696152504,0.06505455696152504,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.06099914328045103,0.06099914328045103,0.050666107781694475,0.050666107781694475,0.05757709382205707,0.05757709382205707,0.059293446396818335,0.059293446396818335,0.056964729095722866,0.056964729095722866,0.04574856853206146,0.04574856853206146,0.05893469583082203,0.05893469583082203,0.04982282158968217,0.04982282158968217,0.05953945754394898,0.05953945754394898,0.056974559873845004,0.056974559873845004,0.05726825160872778,0.05726825160872778,0.042220323493146576,0.042220323493146576,0.05493750810118807,0.05493750810118807,0.05266652340228395,0.05266652340228395,0.05304180734503324,0.05304180734503324,0.050240672473910265,0.050240672473910265
1.403637149838319e+18,0.058132553715774325,0.06125812318252251,0.053315934402190214,0.06782078935056458,0.06384634886331318,0.05662330120571345,0.05623449391033852,0.09045553454026414,0.04900526190413369,0.3233352714164792,0.049890246717571744,0.049890246717571744,0.04323783385870505,0.04323783385870505,0.05379865031163431,0.05379865031163431,0.04244856963573376,0.04244856963573376,0.040935276168531376,0.040935276168531376,0.06444306257332183,0.06444306257332183,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.06125812318252251,0.06125812318252251,0.051763779728908214,0.051763779728908214,0.05940719682953631,0.05940719682953631,0.061350142232138076,0.061350142232138076,0.058387662246966045,0.058387662246966045,0.046873871483044,0.046873871483044,0.06056171098242475,0.06056171098242475,0.05061516821411695,0.05061516821411695,0.060466177431331466,0.060466177431331466,0.05689067961126903,0.05689067961126903,0.05688748676396396,0.05688748676396396,0.04467693573462976,0.04467693573462976,0.0550825299406344,0.0550825299406344,0.053334469906819004,0.053334469906819004,0.053384809199498166,0.053384809199498166,0.05205007177704222,0.05205007177704222
1.403637149888319e+18,0.05729710940960958,0.060098858765940226,0.04990398934979352,0.06687492469485924,0.06170937267480184,0.05545857042293828,0.05658214360134187,0.09050514208504308,0.04603671645468532,0.32359734671119356,0.049562466286227805,0.049562466286227805,0.04407329551229932,0.04407329551229932,0.053813780942146984,0.053813780942146984,0.04273750019983305,0.04273750019983305,0.04140163497080086,0.04140163497080086,0.06468484320110454,0.06468484320110454,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.060098858765940226,0.060098858765940226,0.05105254453451234,0.05105254453451234,0.058306587556178055,0.058306587556178055,0.06003593968995588,0.06003593968995588,0.05749327104088483,0.05749327104088483,0.04627323747422656,0.04627323747422656,0.05950289498570488,0.05950289498570488,0.04825716113415571,0.04825716113415571,0.05796538581330923,0.05796538581330923,0.05676713813411202,0.05676713813411202,0.05690360895603425,0.05690360895603425,0.04365995442218183,0.04365995442218183,0.05379496105780349,0.05379496105780349,0.05098574835862336,0.05098574835862336,0.05189167930055787,0.05189167930055787,0.0478555145141946,0.0478555145141946
1.403637149938319e+18,0.056029546173590274,0.059033938273856876,0.050698068769699886,0.06541561678504455,0.062485398194836166,0.05288833636043144,0.056467318475752384,0.09055474962982202,0.049263480106850034,0.3212885828491206,0.049404440001643936,0.049404440001643936,0.04314614750178459,0.04314614750178459,0.05355823721973106,0.05355823721973106,0.04274942640484744,0.04274942640484744,0.04113342842490869,0.04113342842490869,0.06545226376137651,0.06545226376137651,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.059033938273856876,0.059033938273856876,0.0500045549082531,0.0500045549082531,0.05662832887414068,0.05662832887414068,0.058007605054163275,0.058007605054163275,0.05613752657111081,0.05613752657111081,0.04543365941115025,0.04543365941115025,0.05787860131649382,0.05787860131649382,0.049132539045259806,0.049132539045259806,0.05887796869337804,0.05887796869337804,0.056561701100402546,0.056561701100402546,0.05677573075307121,0.05677573075307121,0.04196439055167352,0.04196439055167352,0.054733435285066315,0.054733435285066315,0.05179870496883355,0.05179870496883355,0.05279364788188586,0.05279364788188586,0.04867554687839051,0.04867554687839051
1.403637149988319e+18,0.057138460943975185,0.057969017781773526,0.052003149826666935,0.06661614514017448,0.06346637484838,0.05450922061289373,0.05666467418825844,0.09200194028109084,0.04808047924240744,0.3212644849833376,0.04924682560100305,0.04924682560100305,0.04293536453873764,0.04293536453873764,0.05352678936533677,0.05352678936533677,0.04300602769603652,0.04300602769603652,0.04111952201999927,0.04111952201999927,0.06321187498479633,0.06321187498479633,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.057969017781773526,0.057969017781773526,0.051092264672208385,0.051092264672208385,0.057935075467694934,0.057935075467694934,0.059330575232576746,0.059330575232576746,0.05732159769024157,0.05732159769024157,0.04658388842806273,0.04658388842806273,0.05910017495237566,0.05910017495237566,0.05022475092611927,0.05022475092611927,0.060031786902002816,0.060031786902002816,0.056765008840426144,0.056765008840426144,0.05818699196693316,0.05818699196693316,0.04189935624263951,0.04189935624263951,0.0555734038111068,0.0555734038111068,0.0527318899286353,0.0527318899286353,0.05426712399578809,0.05426712399578809,0.05273392898085898,0.05273392898085898
1.403637150038319e+18,0.05641188342161533,0.05661878006632933,0.05248742969486395,0.06622853974400746,0.06252751695676347,0.05391542470355855,0.05508623991772144,0.09074438625890746,0.04521844463937745,0.32159941940153647,0.0488211014077141,0.0488211014077141,0.04292626190988031,0.04292626190988031,0.052627228259976865,0.052627228259976865,0.04318123019968698,0.04318123019968698,0.04106687883430156,0.04106687883430156,0.0648961667233819,0.0648961667233819,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.05661878006632933,0.05661878006632933,0.05040649055109131,0.05040649055109131,0.057917356567383935,0.057917356567383935,0.05942316518911967,0.05942316518911967,0.056756259316088166,0.056756259316088166,0.04617907758785603,0.04617907758785603,0.05827630789411212,0.05827630789411212,0.04968133198174429,0.04968133198174429,0.05963435065454676,0.05963435065454676,0.056112000596669376,0.056112000596669376,0.05662943524628453,0.05662943524628453,0.042309906283407805,0.042309906283407805,0.054741344643670996,0.054741344643670996,0.052054238465048745,0.052054238465048745,0.05249752476314078,0.05249752476314078,0.049824707144694017,0.049824707144694017
1.403637150088319e+18,0.056126633694325134,0.05530817440727691,0.05226750070483692,0.06594438661308413,0.062317737862525875,0.05360783831109627,0.05418762544411753,0.08282193663162016,0.0455382772284405,0.3211073236176068,0.04874561097052028,0.04874561097052028,0.04296240517237316,0.04296240517237316,0.05248812344911435,0.05248812344911435,0.044324484340278636,0.044324484340278636,0.040534212878070866,0.040534212878070866,0.06377616095262992,0.06377616095262992,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.05530817440727691,0.05530817440727691,0.05013729739176696,0.05013729739176696,0.057662325367374236,0.057662325367374236,0.05896261956703295,0.05896261956703295,0.05643012802010371,0.05643012802010371,0.04607539702543238,0.04607539702543238,0.05796512179510488,0.05796512179510488,0.04960700007771597,0.04960700007771597,0.05956088984864557,0.05956088984864557,0.055813130434598526,0.055813130434598526,0.05641359204697977,0.05641359204697977,0.042002389901065716,0.042002389901065716,0.054706875249258796,0.054706875249258796,0.051820451737910125,0.051820451737910125,0.05228162209107923,0.05228162209107923,0.04938756105541272,0.04938756105541272
1.403637150138319e+18,0.055706196442678865,0.05396154055338424,0.05183849908374116,0.06552439259463753,0.061860980795854656,0.05187902457423509,0.05459911059848851,0.08253750705846015,0.04554449315091219,0.3209326910502969,0.04814502357293244,0.04814502357293244,0.04254124004251741,0.04254124004251741,0.0526652127081239,0.0526652127081239,0.044998705601252464,0.044998705601252464,0.040565289356553756,0.040565289356553756,0.06331671646708528,0.06331671646708528,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.05396154055338424,0.05396154055338424,0.04983718554128173,0.04983718554128173,0.057280435635472485,0.057280435635472485,0.05856053775842325,0.05856053775842325,0.05609352236448862,0.05609352236448862,0.0459280117197325,0.0459280117197325,0.05752824479444058,0.05752824479444058,0.049366992245076784,0.049366992245076784,0.05931075382208466,0.05931075382208466,0.055383057368298495,0.055383057368298495,0.05556553874502329,0.05556553874502329,0.04133694590617552,0.04133694590617552,0.05452181048829358,0.05452181048829358,0.05146504465216504,0.05146504465216504,0.05158008724743747,0.05158008724743747,0.04907673308371519,0.04907673308371519
1.403637150188319e+18,0.05587976049381553,0.05293349827331061,0.05218727378452921,0.06566740238511777,0.06221312805815137,0.052875425835266734,0.054450921766536396,0.08267773451114868,0.04607900161474018,0.32012525771474615,0.048683092216259674,0.048683092216259674,0.04298782834640366,0.04298782834640366,0.05211106432344682,0.05211106432344682,0.04500469893653213,0.04500469893653213,0.03990967897532632,0.03990967897532632,0.06416690901558746,0.06416690901558746,0.022839737887482836,0.022839737887482836,0.05818729288245206,0.05818729288245206,0.05293349827331061,0.05293349827331061,0.050221900071538296,0.050221900071538296,0.05742403037610651,0.05742403037610651,0.058694203478323166,0.058694203478323166,0.05639960349484836,0.05639960349484836,0.04645733045297883,0.04645733045297883,0.057649199184584075,0.057649199184584075,0.04970008963679019,0.04970008963679019,0.059603900318636285,0.059603900318636285,0.05586211187618952,0.05586211187618952,0.05645662564852445,0.05645662564852445,0.04223317079381312,0.04223317079381312,0.055026199891257475,0.055026199891257475,0.0517146726688637,0.0517146726688637,0.052511186854362776,0.052511186854362776,0.04918908451920642,0.04918908451920642
