timestamp,normal,deadlines,oasis,normal_stress,oasis_stress,fov_10,fov_deadlines_10,omega,omega_deadlines,pid,pid_deadlines,slimslam,fov_9,fov_deadlines_9,fov_8,fov_deadlines_8,fov_7,fov_deadlines_7,fov_6,fov_deadlines_6,fov_5,fov_deadlines_5,fov_4,fov_deadlines_4,fov_3,fov_deadlines_3,fov_2,fov_deadlines_2,fov_0,fov_deadlines_0,fov_25,fov_deadlines_25,fov_24,fov_deadlines_24,fov_23,fov_deadlines_23,fov_22,fov_deadlines_22,fov_21,fov_deadlines_21,fov_20,fov_deadlines_20,fov_18,fov_deadlines_18,fov_19,fov_deadlines_19,fov_12,fov_deadlines_12,fov_13,fov_deadlines_13,fov_11,fov_deadlines_11,fov_16,fov_deadlines_16,fov_17,fov_deadlines_17,fov_14,fov_deadlines_14,fov_15,fov_deadlines_15
1.4036368595516664e+18,0.005537579926856374,0.040507134707644714,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.017129193132201334,0.025403654046846656,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.003713971880589235,4.054195881563671,0.017975203561550846,0.017975203561550846,0.06889816929403686,0.06889816929403686,0.013426803213316218,0.013426803213316218,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.040507134707644714,0.040507134707644714,0.015495739476636284,0.015495739476636284,0.015618550794096913,0.015618550794096913,0.008974313222227161,0.008974313222227161,0.025730988199355972,0.025730988199355972,0.008962100887665112,0.008962100887665112,0.005277181620672706,0.005277181620672706,0.01158636830843281,0.01158636830843281,0.012309750061726576,0.012309750061726576,0.018198407885412105,0.018198407885412105,0.019086823994592182,0.019086823994592182,0.020500750249597164,0.020500750249597164,0.009825423211312882,0.009825423211312882,0.015860579362198295,0.015860579362198295,0.011970128768019997,0.011970128768019997,0.014772395056363885,0.014772395056363885
1.4036368596016666e+18,0.004754821560863775,0.03951146938612884,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.016084998566855337,0.024054638797018284,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.0031355485446331083,4.054195881563671,0.017065084533353918,0.017065084533353918,0.06889816929403686,0.06889816929403686,0.012878712697554077,0.012878712697554077,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.03951146938612884,0.03951146938612884,0.014011746508869872,0.014011746508869872,0.01439400905860383,0.01439400905860383,0.007827811295067731,0.007827811295067731,0.025941299024800638,0.025941299024800638,0.00793608941630931,0.00793608941630931,0.004526220258367816,0.004526220258367816,0.010225200656612277,0.010225200656612277,0.011085146199092516,0.011085146199092516,0.01771239504885123,0.01771239504885123,0.018753513747429108,0.018753513747429108,0.01974268563158319,0.01974268563158319,0.008639539998053787,0.008639539998053787,0.014669368797573008,0.014669368797573008,0.011237982730972769,0.011237982730972769,0.01401575398236544,0.01401575398236544
1.4036368596516664e+18,0.004551633067934962,0.03826538117060636,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.01624857120999753,0.023865952570758367,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.003857714858288347,4.054195881563671,0.016639757896151318,0.016639757896151318,0.06889816929403686,0.06889816929403686,0.011688115209712233,0.011688115209712233,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.03826538117060636,0.03826538117060636,0.013573218448050343,0.013573218448050343,0.013987701726269322,0.013987701726269322,0.007368038554972777,0.007368038554972777,0.025699667248166767,0.025699667248166767,0.0074286491259907125,0.0074286491259907125,0.004087558443561891,0.004087558443561891,0.010071755688370624,0.010071755688370624,0.010803079900534836,0.010803079900534836,0.01660735341039755,0.01660735341039755,0.017512019375932063,0.017512019375932063,0.020195597897796846,0.020195597897796846,0.00813640558827809,0.00813640558827809,0.014231983139884302,0.014231983139884302,0.01020080022861547,0.01020080022861547,0.013092339743534978,0.013092339743534978
1.4036368597016666e+18,0.0038901507620770505,0.03701929295508389,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.014307363839619298,0.02330607718879505,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.0010532335926854363,4.054195881563671,0.014715237363816183,0.014715237363816183,0.06889816929403686,0.06889816929403686,0.009907242408758043,0.009907242408758043,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.03701929295508389,0.03701929295508389,0.01257681676818278,0.01257681676818278,0.01296139896284135,0.01296139896284135,0.006509325760427876,0.006509325760427876,0.025952586594464144,0.025952586594464144,0.0065712797845352755,0.0065712797845352755,0.0033757824328953636,0.0033757824328953636,0.008994949007618856,0.008994949007618856,0.009718872135183753,0.009718872135183753,0.01571016606615799,0.01571016606615799,0.016271440539982366,0.016271440539982366,0.018430549282769094,0.018430549282769094,0.0075049633121528165,0.0075049633121528165,0.013717262837624297,0.013717262837624297,0.009665715584829416,0.009665715584829416,0.012198239871501666,0.012198239871501666
1.4036368597516664e+18,0.004600617234059982,0.03776660978429398,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.015624110124287641,0.022746201806831737,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.004107752798121546,4.054195881563671,0.01659670449663243,0.01659670449663243,0.06889816929403686,0.06889816929403686,0.008593400228703318,0.008593400228703318,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.03776660978429398,0.03776660978429398,0.013070007559351032,0.013070007559351032,0.01367419156208472,0.01367419156208472,0.007030078042164273,0.007030078042164273,0.02464367852099748,0.02464367852099748,0.007046066258460813,0.007046066258460813,0.00398989084775248,0.00398989084775248,0.009586038117387344,0.009586038117387344,0.010187703924277593,0.010187703924277593,0.015362079559142192,0.015362079559142192,0.017072887813434957,0.017072887813434957,0.018869033553613367,0.018869033553613367,0.00665420241692656,0.00665420241692656,0.013715444008753182,0.013715444008753182,0.009158866509618802,0.009158866509618802,0.011524178489540998,0.011524178489540998
1.4036368598016666e+18,0.003960669228743983,0.0361561690761549,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.014751417224487522,0.021989621503459376,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.00316104802398883,4.054195881563671,0.015569581339659985,0.015569581339659985,0.06889816929403686,0.06889816929403686,0.01138256071749984,0.01138256071749984,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.0361561690761549,0.0361561690761549,0.012900453448149142,0.012900453448149142,0.0132222115764391,0.0132222115764391,0.0067904501892089245,0.0067904501892089245,0.02435201855281445,0.02435201855281445,0.006950788047149555,0.006950788047149555,0.0034205679474424897,0.0034205679474424897,0.009541438766324434,0.009541438766324434,0.009547021941083284,0.009547021941083284,0.015554578307168351,0.015554578307168351,0.01640171868440144,0.01640171868440144,0.018546771487872798,0.018546771487872798,0.007372127869834046,0.007372127869834046,0.013596503194480974,0.013596503194480974,0.009728497111943183,0.009728497111943183,0.012452590533465278,0.012452590533465278
1.4036368598516664e+18,0.002809565277200057,0.034713626177233746,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.013525456384955128,0.02019819181745297,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.003731940011503587,4.054195881563671,0.01486653139745338,0.01486653139745338,0.06889816929403686,0.06889816929403686,0.01202749608033869,0.01202749608033869,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.034713626177233746,0.034713626177233746,0.011221286161209995,0.011221286161209995,0.011604582119780046,0.011604582119780046,0.0051579653957156925,0.0051579653957156925,0.02529817205121903,0.02529817205121903,0.005304668046021915,0.005304668046021915,0.002136359794561962,0.002136359794561962,0.008190136715373,0.008190136715373,0.007940613866475583,0.007940613866475583,0.014462726365548663,0.014462726365548663,0.015939587215398062,0.015939587215398062,0.017825673415113166,0.017825673415113166,0.006407731208209177,0.006407731208209177,0.012616564171946457,0.012616564171946457,0.009146157908582623,0.009146157908582623,0.01059983629382645,0.01059983629382645
1.4036368599016666e+18,0.003446041092178782,0.03496585840572529,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.014128471887915002,0.021244301442583904,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.007252251381335286,4.054195881563671,0.01566509696087844,0.01566509696087844,0.06889816929403686,0.06889816929403686,0.01227763120305386,0.01227763120305386,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.03496585840572529,0.03496585840572529,0.012122544707575459,0.012122544707575459,0.012348912499895538,0.012348912499895538,0.005908354249821263,0.005908354249821263,0.024163559620318353,0.024163559620318353,0.006029395912605383,0.006029395912605383,0.002671547324924949,0.002671547324924949,0.009046627847973897,0.009046627847973897,0.009007868372803667,0.009007868372803667,0.016223587062403726,0.016223587062403726,0.016044065238396788,0.016044065238396788,0.019274458281567226,0.019274458281567226,0.007093548293002355,0.007093548293002355,0.012705609968127937,0.012705609968127937,0.010181262545668333,0.010181262545668333,0.011573866996754585,0.011573866996754585
1.4036368599516664e+18,0.003915257009468926,0.03521809063421684,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.015399764977947896,0.022852616049251224,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.0060166081530118555,4.054195881563671,0.017160975621200746,0.017160975621200746,0.06889816929403686,0.06889816929403686,0.015002335070483784,0.015002335070483784,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.03521809063421684,0.03521809063421684,0.01264350835923018,0.01264350835923018,0.013100140467085351,0.013100140467085351,0.006587526531281452,0.006587526531281452,0.022978736264433995,0.022978736264433995,0.006707962709587685,0.006707962709587685,0.003493426717658567,0.003493426717658567,0.00927884644356719,0.00927884644356719,0.009598737210012111,0.009598737210012111,0.014846913861954527,0.014846913861954527,0.015821520394070015,0.015821520394070015,0.018697157444900362,0.018697157444900362,0.00650811731359406,0.00650811731359406,0.01288081703158396,0.01288081703158396,0.010763279327223648,0.010763279327223648,0.014393950256461497,0.014393950256461497
1.4036368600016666e+18,0.004427077084660731,0.034920113161012754,0.024974495064344956,0.012095377025329136,0.01578144730685328,0.015646415736656052,0.022472670146743038,0.030263107686097156,0.02643942354658032,0.019307568668758674,0.006371060988036232,4.054195881563671,0.01687163143313284,0.01687163143313284,0.06889816929403686,0.06889816929403686,0.015851085100008804,0.015851085100008804,0.024720081022125886,0.024720081022125886,0.007319192651227296,0.007319192651227296,0.07618801387011734,0.07618801387011734,0.04870064751515543,0.04870064751515543,0.2818070739428253,0.2818070739428253,0.034920113161012754,0.034920113161012754,0.012035640116004416,0.012035640116004416,0.01265436779540684,0.01265436779540684,0.006033096523703992,0.006033096523703992,0.023247256706142316,0.023247256706142316,0.00614518929824268,0.00614518929824268,0.0035842464391101806,0.0035842464391101806,0.009347009193026808,0.009347009193026808,0.009597948919380947,0.009597948919380947,0.014900104462057775,0.014900104462057775,0.01694666459988704,0.01694666459988704,0.020249949880474495,0.020249949880474495,0.00656795589650725,0.00656795589650725,0.013399724158852433,0.013399724158852433,0.01064591016182601,0.01064591016182601,0.012466928601265699,0.012466928601265699
