timestamp,normal,deadlines,oasis,normal_stress,oasis_stress,fov_10,fov_deadlines_10,omega,omega_deadlines,pid,pid_deadlines,slimslam,fov_9,fov_deadlines_9,fov_8,fov_deadlines_8,fov_7,fov_deadlines_7,fov_6,fov_deadlines_6,fov_5,fov_deadlines_5,fov_4,fov_deadlines_4,fov_3,fov_deadlines_3,fov_2,fov_deadlines_2,fov_0,fov_deadlines_0,fov_12,fov_deadlines_12,fov_11,fov_deadlines_11
1.403715278412143e+18,0.019612147836653583,0.017997133280316113,0.01638098396499627,0.018340473823485224,0.015510970179563825,0.017516411248822743,0.052531143690515376,0.018473238899828166,0.01578426871868499,0.01835138829246368,0.022316018048280484,2.184138944754558,0.019794761547019177,0.019794761547019177,0.016328918358006837,0.016328918358006837,0.01901778873549598,0.01901778873549598,0.02463368858870314,0.02463368858870314,0.021342418232328703,0.021342418232328703,0.02082711543924303,0.02082711543924303,0.015326052995779715,0.015326052995779715,0.18674756073377996,0.18674756073377996,0.017997133280316113,0.017997133280316113,0.01948600996699484,0.01948600996699484,0.022121153773992,0.022121153773992
1.403715278462143e+18,0.01932633150498656,0.017036411347308114,0.016230818734064102,0.018065606066197105,0.015303661648686823,0.017685634387124977,0.052585224573792194,0.018138721053112674,0.016961910715084346,0.018166134572261974,0.022980832903148198,2.1847646998422015,0.020620257508454257,0.020620257508454257,0.0168608667359734,0.0168608667359734,0.019042336650208252,0.019042336650208252,0.024727132060737775,0.024727132060737775,0.021086782670185013,0.021086782670185013,0.02094098832606695,0.02094098832606695,0.015161911019948206,0.015161911019948206,0.18674756073377996,0.18674756073377996,0.017036411347308114,0.017036411347308114,0.02010811109729869,0.02010811109729869,0.022335963793808044,0.022335963793808044
1.403715278512143e+18,0.020149774289244887,0.017592380003728855,0.016598601890406767,0.018331953484782674,0.015753928507994893,0.01741373949955856,0.05263930545706902,0.018217782080567693,0.01797893958982039,0.01829102549573742,0.02318342841264053,2.1865470773101645,0.020244080468024287,0.020244080468024287,0.01648935436030719,0.01648935436030719,0.018554408599568997,0.018554408599568997,0.0235687523081678,0.0235687523081678,0.020155166045887796,0.020155166045887796,0.019564398585111942,0.019564398585111942,0.01380190433812492,0.01380190433812492,0.18674756073377996,0.18674756073377996,0.017592380003728855,0.017592380003728855,0.01976294677701366,0.01976294677701366,0.021952098847390612,0.021952098847390612
1.403715278562143e+18,0.01964646103419771,0.018148348660149596,0.01696024667240111,0.018947019364432577,0.016026473075659107,0.018046948082073046,0.05427573097216319,0.01829684310802271,0.018995968464556437,0.016706867762939736,0.02338602392213286,2.1883294547781276,0.02052090216833114,0.02052090216833114,0.017073359517935965,0.017073359517935965,0.019250053957723317,0.019250053957723317,0.023326396095433067,0.023326396095433067,0.019626344414616834,0.019626344414616834,0.018345539696825074,0.018345539696825074,0.011911696373978667,0.011911696373978667,0.18674756073377996,0.18674756073377996,0.018148348660149596,0.018148348660149596,0.0202432033856558,0.0202432033856558,0.022580084335126982,0.022580084335126982
1.403715278612143e+18,0.01702195343650576,0.014811575668513868,0.015585725042225624,0.017966141715728877,0.014152515929551947,0.01797016898561174,0.053371059353313786,0.018375904135477725,0.02001299733929248,0.018421295822073674,0.022054962416445924,2.1901118322460906,0.020581259183579878,0.020581259183579878,0.01823169785221666,0.01823169785221666,0.01939885432918009,0.01939885432918009,0.023749461852826236,0.023749461852826236,0.02022757169156535,0.02022757169156535,0.017015198752190108,0.017015198752190108,0.011465458667743313,0.011465458667743313,0.18674756073377996,0.18674756073377996,0.014811575668513868,0.014811575668513868,0.01950766595550307,0.01950766595550307,0.022343404624749968,0.022343404624749968
1.403715278662143e+18,0.020582241524349346,0.017648939308252603,0.016386889106200394,0.018308056337649675,0.015479470227869644,0.01649762751332125,0.055854362384904384,0.018454965162932744,0.021030026214028524,0.01754195305309062,0.027531126243980016,2.192605145038427,0.01780593021903803,0.01780593021903803,0.016189271375073012,0.016189271375073012,0.01740357712060116,0.01740357712060116,0.021277380279550267,0.021277380279550267,0.017763128507257555,0.017763128507257555,0.018319155809686398,0.018319155809686398,0.01245386545883598,0.01245386545883598,0.18674756073377996,0.18674756073377996,0.017648939308252603,0.017648939308252603,0.018609107299012804,0.018609107299012804,0.02025618202524715,0.02025618202524715
1.403715278712143e+18,0.01923798579697945,0.01625897685147406,0.016116405890417178,0.017093715431732603,0.015664676942569615,0.016420679213936907,0.05833766541649498,0.01767291433472186,0.02204705508876457,0.016612053386061247,0.027942914458771773,2.195194113625559,0.017804744432212194,0.017804744432212194,0.01565244940535142,0.01565244940535142,0.018373203117665438,0.018373203117665438,0.020711917224384344,0.020711917224384344,0.0166134127318953,0.0166134127318953,0.01729128016823081,0.01729128016823081,0.008860716603813639,0.008860716603813639,0.18674756073377996,0.18674756073377996,0.01625897685147406,0.01625897685147406,0.017507108532226732,0.017507108532226732,0.020137357983993485,0.020137357983993485
1.403715278762143e+18,0.01904854025516852,0.01486901439469552,0.01609880436752841,0.01715612808157728,0.015047107703855417,0.018331790609142622,0.057703369688052446,0.017809934530722018,0.023121301928727488,0.016043738704120656,0.029554016882789916,2.1970524241017584,0.018219479780656803,0.018219479780656803,0.016088541711137275,0.016088541711137275,0.019813383845240663,0.019813383845240663,0.020898892481982963,0.020898892481982963,0.015283444125147509,0.015283444125147509,0.016269076090121088,0.016269076090121088,0.008072647445125293,0.008072647445125293,0.18674756073377996,0.18674756073377996,0.01486901439469552,0.01486901439469552,0.018262874606377478,0.018262874606377478,0.0205091509636381,0.0205091509636381
1.403715278812143e+18,0.019989909066384228,0.015324875364380782,0.015918703762314374,0.01722838962682283,0.014654472186874642,0.018667905663866845,0.05984647217299072,0.017946954726722177,0.023813197228654936,0.01680998141377042,0.030959810592679327,2.1989107345779577,0.01934477571650398,0.01934477571650398,0.01724441401869236,0.01724441401869236,0.01852620848215182,0.01852620848215182,0.020253336148605233,0.020253336148605233,0.01636248531969323,0.01636248531969323,0.018931344066225222,0.018931344066225222,0.010184135374217326,0.010184135374217326,0.18674756073377996,0.18674756073377996,0.015324875364380782,0.015324875364380782,0.018304786419973487,0.018304786419973487,0.020554454423826477,0.020554454423826477
1.403715278862143e+18,0.017716251724054142,0.013664021464447352,0.015061858343893668,0.016313903609422017,0.01427348926761525,0.018631890866663395,0.06268257148517048,0.01808397492272234,0.024505092528582385,0.016768675663299634,0.02977024930394294,2.2007690450541566,0.018122855051044624,0.018122855051044624,0.01556497091800428,0.01556497091800428,0.018452903052355446,0.018452903052355446,0.018980642553530984,0.018980642553530984,0.015434076779612135,0.015434076779612135,0.020003472669370033,0.020003472669370033,0.011068413967242913,0.011068413967242913,0.18674756073377996,0.18674756073377996,0.013664021464447352,0.013664021464447352,0.017447563486691547,0.017447563486691547,0.01916218066597919,0.01916218066597919
