timestamp,normal,deadlines,oasis,normal_stress,oasis_stress,fov_10,fov_deadlines_10,slimslam,fov_9,fov_deadlines_9,fov_8,fov_deadlines_8,fov_7,fov_deadlines_7,fov_6,fov_deadlines_6,fov_5,fov_deadlines_5,fov_4,fov_deadlines_4,fov_3,fov_deadlines_3,fov_2,fov_deadlines_2,fov_0,fov_deadlines_0,fov_12,fov_deadlines_12,fov_11,fov_deadlines_11
1.4036385387778294e+18,0.04492981752565754,0.04373294400928226,0.05139600834780126,0.09664246521572048,0.051908748339620246,0.0406167459808754,0.027486107413976658,0.414619261159065,0.04365371901474723,0.04365371901474723,0.05946281770837004,0.05946281770837004,0.040015262223531946,0.040015262223531946,0.036740178797940636,0.036740178797940636,0.07731256865593798,0.07731256865593798,0.4229032382484842,0.4229032382484842,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.04373294400928226,0.04373294400928226,0.036660445485515156,0.036660445485515156,0.038710490678516674,0.038710490678516674
1.4036385388278295e+18,0.0448226536546325,0.04364279625602439,0.05140790913923955,0.09674296031582241,0.051831184104549795,0.04049802901689129,0.02725762945564545,0.41430859014692056,0.0439165811325377,0.0439165811325377,0.05946296374936242,0.05946296374936242,0.039824082079464314,0.039824082079464314,0.03645107233738326,0.03645107233738326,0.07747624947382992,0.07747624947382992,0.42297960568273774,0.42297960568273774,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.04364279625602439,0.04364279625602439,0.036611651564464394,0.036611651564464394,0.038687064612192,0.038687064612192
1.4036385388778294e+18,0.04441927140228035,0.04321389641802638,0.050915166938936704,0.09675770885327789,0.051221861679504196,0.04071101634373807,0.027354073020676776,0.4143184758566002,0.043582864780440024,0.043582864780440024,0.05990458982829474,0.05990458982829474,0.03996196779871119,0.03996196779871119,0.03563100643124902,0.03563100643124902,0.07798830504074503,0.07798830504074503,0.42283611987080727,0.42283611987080727,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.04321389641802638,0.04321389641802638,0.03636062824880805,0.03636062824880805,0.038481743547051285,0.038481743547051285
1.4036385389278295e+18,0.04394917212571157,0.04269984726512819,0.05055120800918345,0.09682854734187289,0.05068356050516338,0.04064294919015777,0.027190862034829847,0.4143283615662799,0.04319611196101124,0.04319611196101124,0.06051275508528058,0.06051275508528058,0.03950630905754466,0.03950630905754466,0.03515937715811952,0.03515937715811952,0.07876205455169165,0.07876205455169165,0.42315881259915455,0.42315881259915455,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.04269984726512819,0.04269984726512819,0.0359929503217827,0.0359929503217827,0.038057204579194204,0.038057204579194204
1.4036385389778294e+18,0.04372220124920348,0.042479978958230705,0.05030913156361714,0.09645518822539723,0.050526927885053696,0.040483785998783176,0.027086122493642496,0.4143382472759596,0.04313268399601583,0.04313268399601583,0.060087441415687316,0.060087441415687316,0.0390233536749265,0.0390233536749265,0.03486465137362529,0.03486465137362529,0.07902453971236292,0.07902453971236292,0.42377355077668744,0.42377355077668744,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.042479978958230705,0.042479978958230705,0.03584682387791221,0.03584682387791221,0.0379028075194009,0.0379028075194009
1.4036385390278295e+18,0.04375221847369561,0.042969373125870174,0.050508605710614315,0.09509282558420608,0.05145784912608396,0.038404018541899905,0.0256759333969834,0.4143481329856392,0.043303587716773485,0.043303587716773485,0.05741438744426124,0.05741438744426124,0.03820778210551483,0.03820778210551483,0.03700342138530895,0.03700342138530895,0.07521055030891173,0.07521055030891173,0.42371863324874376,0.42371863324874376,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.042969373125870174,0.042969373125870174,0.035563362999502704,0.035563362999502704,0.037750200337178616,0.037750200337178616
1.4036385390778294e+18,0.04326845888967282,0.042528043981883264,0.050109848994126474,0.09452424984718386,0.05115835825180044,0.037844100427239395,0.025138721977322694,0.4143049529863754,0.04330694373240176,0.04330694373240176,0.05665475150715745,0.05665475150715745,0.037494695150921895,0.037494695150921895,0.03671873266076632,0.03671873266076632,0.07549450479718772,0.07549450479718772,0.42422643315619973,0.42422643315619973,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.042528043981883264,0.042528043981883264,0.03515063635391996,0.03515063635391996,0.03730997566959008,0.03730997566959008
1.4036385391278295e+18,0.04342941097224839,0.042513967806368375,0.05008690894428703,0.09420625672439531,0.05120365800205203,0.03760946922895469,0.024995600788960726,0.41426177298711153,0.04316376036011282,0.04316376036011282,0.05709286955381274,0.05709286955381274,0.03799829396912265,0.03799829396912265,0.036753604978070425,0.036753604978070425,0.07560171088193866,0.07560171088193866,0.4243037846314328,0.4243037846314328,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.042513967806368375,0.042513967806368375,0.03495394649136752,0.03495394649136752,0.037202797081465386,0.037202797081465386
1.4036385391778294e+18,0.04357488562933432,0.042714132010880125,0.050273706193562855,0.09433350069034634,0.051413379653004736,0.037509942464420264,0.0249574448484343,0.4142185929878477,0.0431908551775147,0.0431908551775147,0.05681145479308108,0.05681145479308108,0.03743828850285705,0.03743828850285705,0.03656781910500372,0.03656781910500372,0.07567622571187597,0.07567622571187597,0.4242207261967658,0.4242207261967658,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.042714132010880125,0.042714132010880125,0.03506342085412691,0.03506342085412691,0.03727513758257041,0.03727513758257041
1.4036385392278295e+18,0.04322435797363439,0.04247401405998773,0.05003380174164348,0.09445903366660119,0.05105903261163321,0.03723486541351271,0.02461160398992178,0.41417541298858385,0.04330036772457795,0.04330036772457795,0.05612503018414266,0.05612503018414266,0.037350273972284305,0.037350273972284305,0.03617117267481742,0.03617117267481742,0.07609770142014946,0.07609770142014946,0.4235486268635242,0.4235486268635242,1.780476265007516,1.780476265007516,3.1578223985983924,3.1578223985983924,0.04247401405998773,0.04247401405998773,0.03483125453071433,0.03483125453071433,0.037030300067139484,0.037030300067139484
